date,open,high,close,low,volume,amount
2017-12-08,16.23,16.44,16.36,16.2,3403022.0,55647773.0
2017-12-07,16.03,16.61,16.26,15.99,6181093.0,101201654.0
2017-12-06,16.07,16.17,16.11,15.82,4492027.0,71849926.0
2017-12-05,16.59,16.82,16.07,16.06,5633644.0,92776264.0
2017-12-04,16.62,16.63,16.39,16.37,2656229.0,43844806.0
2017-12-01,16.53,16.66,16.61,16.3,2546318.0,42124771.0
2017-11-30,16.48,16.78,16.51,16.42,3619743.0,60117456.0
2017-11-29,16.57,16.59,16.5,16.37,2543349.0,41872486.0
2017-11-28,16.35,16.6,16.57,16.33,2112566.0,34847197.0
2017-11-27,16.43,16.76,16.38,16.27,2717424.0,44871986.0
2017-11-24,16.38,16.52,16.44,16.31,2469698.0,40597906.0
2017-11-23,16.94,17.07,16.38,16.2,4702799.0,78559669.0
2017-11-22,16.48,17.22,16.94,16.47,8640423.0,146239377.0
2017-11-21,16.68,16.8,16.48,16.3,4066603.0,67223015.0
2017-11-20,16.5,16.67,16.62,16.02,4755362.0,77612430.0
2017-11-17,17.51,17.63,16.47,16.37,10409928.0,175793476.0
2017-11-16,17.94,18.0,17.51,17.51,5708557.0,101423236.0
2017-11-15,18.27,18.27,17.94,17.93,4253541.0,76681263.0
2017-11-14,18.1,18.44,18.27,18.04,6342576.0,115795970.0
2017-11-13,18.21,18.26,18.06,18.04,4071001.0,73663132.0
2017-11-10,18.33,18.39,18.21,18.1,4228865.0,76972337.0
2017-11-09,18.39,18.4,18.36,18.25,3905500.0,71505833.0
2017-11-08,18.4,18.58,18.33,18.32,5337634.0,98528534.0
2017-11-07,18.17,18.44,18.39,18.12,4645175.0,84996210.0
2017-11-06,18.11,18.24,18.17,18.01,3151753.0,57235171.0
2017-11-03,18.09,18.12,17.99,17.91,4114085.0,74127124.0
2017-11-02,18.41,18.42,18.0,17.98,8632281.0,156213794.0
2017-11-01,18.75,18.84,18.44,18.35,8272978.0,153567056.0
2017-10-31,18.59,18.75,18.73,18.5,4279134.0,79809095.0
2017-10-30,19.53,19.55,18.53,18.31,11606440.0,217516082.0
2017-10-27,19.87,20.03,19.51,19.5,5920371.0,117009509.0
2017-10-26,19.69,19.96,19.92,19.63,6622419.0,131070179.0
2017-10-25,19.68,19.87,19.74,19.65,4648234.0,91778919.0
2017-10-24,19.91,19.97,19.7,19.61,6659222.0,131545017.0
2017-10-23,20.33,20.42,19.87,19.81,10318632.0,206818384.0
2017-10-20,20.25,20.33,20.33,20.01,7113472.0,143659819.0
2017-10-19,20.83,20.9,20.15,20.1,13791018.0,281678956.0
2017-10-18,21.08,21.22,20.98,20.75,17928997.0,376001217.0
2017-10-17,20.44,21.0,21.0,20.37,21282419.0,443043171.0
2017-10-16,20.29,20.89,20.43,20.29,16431039.0,338472840.0
2017-10-13,20.22,20.38,20.34,20.18,7513526.0,152241875.0
2017-10-12,20.06,20.66,20.42,20.01,17797192.0,363255314.0
2017-10-11,20.09,20.28,20.11,19.97,7463195.0,150042483.0
2017-10-10,19.95,20.12,20.11,19.95,5977574.0,119833397.0
2017-10-09,20.06,20.17,20.0,19.92,6593946.0,132029497.0
2017-09-29,20.1,20.2,19.97,19.95,6957069.0,139487242.0
2017-09-28,19.87,20.12,20.0,19.75,7132193.0,142464025.0
2017-09-27,19.75,20.03,19.87,19.75,4293682.0,85509237.0
2017-09-26,19.84,19.97,19.78,19.59,5636841.0,111498494.0
2017-09-25,19.99,20.22,19.86,19.86,8353187.0,167653569.0
2017-09-22,19.91,20.18,19.94,19.55,7136265.0,141242043.0
2017-09-21,20.01,20.19,19.9,19.89,6448348.0,129084694.0
2017-09-20,20.0,20.25,20.21,19.81,9859312.0,197771500.0
2017-09-19,19.82,20.18,19.89,19.81,6688770.0,133500407.0
2017-09-18,19.8,19.89,19.88,19.6,3693589.0,72864139.0
2017-09-15,19.76,20.0,19.79,19.71,5537808.0,110072731.0
2017-09-14,19.92,20.03,19.71,19.67,5148559.0,101920813.0
2017-09-13,19.83,20.18,19.96,19.83,6113229.0,122369677.0
2017-09-12,20.01,20.05,19.82,19.81,5778863.0,114903840.0
2017-09-11,19.74,20.29,19.97,19.61,7653760.0,152835482.0
2017-09-08,19.88,20.01,19.73,19.6,6991852.0,138380151.0
2017-09-07,20.2,20.29,19.84,19.83,12989065.0,259980790.0
2017-09-06,19.5,20.67,20.2,19.46,19038693.0,383405179.0
2017-09-05,19.71,19.8,19.53,19.51,6016760.0,117967932.0
2017-09-04,19.69,19.96,19.8,19.63,10535499.0,208511333.0
2017-09-01,19.54,19.62,19.56,19.35,5097291.0,99137375.0
2017-08-31,19.48,19.6,19.5,19.34,4155870.0,80924818.0
2017-08-30,19.35,19.5,19.49,19.28,4517296.0,87676877.0
2017-08-29,19.56,19.61,19.39,19.32,6279266.0,121966402.0
2017-08-28,19.39,19.7,19.65,19.38,6878240.0,134810746.0
2017-08-25,19.18,19.44,19.35,19.14,4137714.0,80017859.0
2017-08-24,19.28,19.46,19.2,19.16,3935835.0,75914383.0
2017-08-23,19.22,19.44,19.27,19.21,3395931.0,65613756.0
2017-08-22,19.6,19.64,19.28,19.25,5197703.0,100679146.0
2017-08-21,19.45,19.59,19.53,19.32,5542164.0,107742806.0
2017-08-18,19.7,19.83,19.45,19.43,8600377.0,168454117.0
2017-08-17,19.8,20.28,19.83,19.8,13040650.0,261148156.0
2017-08-16,19.52,20.05,19.85,19.37,12275353.0,242113238.0
2017-08-15,19.49,19.69,19.55,19.35,7351865.0,143372194.0
2017-08-14,19.21,19.52,19.51,19.01,8412939.0,162593504.0
2017-08-11,19.34,19.78,19.3,19.02,14685353.0,286372548.0
2017-08-10,19.16,19.52,19.28,19.1,7739983.0,149388882.0
2017-08-10,15.7,15.99,15.79,15.65,7739983.0,149388882.0
2017-08-09,15.57,15.89,15.68,15.57,4607137.0,88472359.0
2017-08-08,15.65,15.97,15.8,15.48,10629768.0,204537084.0
2017-08-07,15.84,15.88,15.66,15.61,9274733.0,177752993.0
2017-08-04,15.07,16.29,15.94,15.07,24503983.0,472079313.0
2017-08-03,14.99,15.15,15.04,14.93,4295255.0,78948442.0
2017-08-02,15.32,15.37,14.94,14.92,7526617.0,138873007.0
2017-08-01,15.48,15.63,15.34,15.31,5815881.0,109589576.0
2017-07-31,15.71,15.76,15.48,15.45,5701633.0,107973696.0
2017-07-28,15.77,15.82,15.64,15.64,4676649.0,89709982.0
2017-07-27,15.73,15.84,15.79,15.35,7224676.0,138335212.0
2017-07-26,15.69,15.83,15.73,15.52,5841750.0,111679741.0
2017-07-25,15.92,16.03,15.71,15.58,8229417.0,158529387.0
2017-07-24,15.31,15.76,15.72,15.22,8967977.0,170401941.0
2017-07-21,15.17,15.48,15.31,15.17,4688278.0,87627219.0
2017-07-20,15.25,15.4,15.26,15.2,5432138.0,101426131.0
2017-07-19,15.06,15.38,15.23,14.91,6758136.0,125377671.0
2017-07-18,14.84,15.15,15.09,14.75,5784726.0,105796552.0
2017-07-17,16.22,16.28,14.84,14.83,12516489.0,235742010.0
2017-07-14,16.39,16.53,16.33,16.22,7944844.0,158658644.0
2017-07-13,16.22,16.47,16.47,15.98,10888839.0,217104167.0
2017-07-12,16.34,16.43,16.29,15.8,9819709.0,192705150.0
2017-07-11,16.16,16.55,16.33,16.11,9880693.0,197516886.0
2017-07-10,16.47,16.6,16.24,16.2,10186413.0,204008227.0
2017-07-07,16.11,16.35,16.2,15.97,8246525.0,162870300.0
2017-07-06,16.15,16.22,16.11,15.88,5704078.0,111822716.0
2017-07-05,16.14,16.21,16.15,15.99,5050581.0,99323938.0
2017-07-04,16.06,16.18,16.18,15.9,5923132.0,116214109.0
2017-07-03,15.96,16.06,16.05,15.85,4290213.0,83598035.0
2017-06-30,16.1,16.17,16.03,15.88,3619664.0,70690422.0
2017-06-29,16.03,16.21,16.17,16.01,5255698.0,103381203.0
2017-06-28,16.29,16.29,16.04,15.97,8789854.0,172651779.0
2017-06-27,16.29,16.56,16.4,16.23,11681324.0,234184103.0
2017-06-26,15.99,16.22,16.21,15.77,7382143.0,145339973.0
2017-06-23,15.98,16.16,15.99,15.66,7232512.0,140314903.0
2017-06-22,16.11,16.43,16.04,15.93,9088304.0,179238859.0
